symbol,name,type,leverage,inverse,category,sector,note
KRNT,Kornit Digital Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KRNY,Kearny Financial - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KROS,"Keros Therapeutics, Inc. - common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KRRO,"Korro Bio, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KRT,Karat Packaging Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KRYS,"Krystal Biotech, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KSCP,"Knightscope, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KTCC,Key Tronic Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KURA,"Kura Oncology, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KUST,"Kustom Entertainment, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KVHI,"KVH Industries, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KXIN,Kaixin Holdings - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KYIV,Kyivstar Group Ltd. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KYMR,"Kymera Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LAES,SEALSQ Corp - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LAKE,"Lakeland Industries, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LAND,Gladstone Land Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LARK,Landmark Bancorp Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LASE,Laser Photonics Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LASR,"nLIGHT, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LAUR,"Laureate Education, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LAWR,"Robot Consulting Co., Ltd. - ADS",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBRDA,Liberty Broadband Corporation - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBRDK,Liberty Broadband Corporation - Class C Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBRX,LB Pharmaceuticals Inc - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBTYA,Liberty Global Ltd. - Class A Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBTYB,Liberty Global Ltd. - Class B Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LBTYK,Liberty Global Ltd. - Class C Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LCFY,Locafy Limited - Ordinary Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LCNB,LCNB Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LCUT,"Lifetime Brands, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LE,"Lands' End, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LEDS,SemiLEDS Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LEE,"Lee Enterprises, Incorporated - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LEGH,Legacy Housing Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LENZ,"LENZ Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LESL,"Leslie's, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFCR,"Lifecore Biomedical, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFMD,"LifeMD, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFST,"LifeStance Health Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFTO,"Liftoff Mobile, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFUS,"Littelfuse, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFVN,Lifevantage Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LFWD,Lifeward Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LGCL,Lucas GC Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LGIH,"LGI Homes, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LGN,Legence Corp. - Class A Common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LICN,Lichen International Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIDR,"AEye, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIF,"Life360, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIFE,Ethos Technologies Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LILA,Liberty Latin America Ltd. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LILAK,Liberty Latin America Ltd. - Class C Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LILAP,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIME,"Neutron Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LINC,Lincoln Educational Services Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIND,Lindblad Expeditions Holdings Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LINE,"Lineage, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LINK,"Interlink Electronics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LITE,Lumentum Holdings Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LITS,"Lite Strategy, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LIVN,LivaNova PLC - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LKFN,Lakeland Financial Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LKQ,LKQ Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LMAT,"LeMaitre Vascular, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LMB,"Limbach Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LMNR,Limoneira Co - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNAI,Lunai Bioworks Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNKS,Linkers Industries Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNSR,"LENSAR, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNT,Alliant Energy Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNTH,"Lantheus Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LNZA,"LanzaTech Global, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LONA,"LeonaBio, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LOPE,"Grand Canyon Education, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LOVE,The Lovesac Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LPCN,Lipocine Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LPSN,"LivePerson, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LQDA,Liquidia Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LQDT,"Liquidity Services, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LRMR,"Larimar Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LSAK,"Lesaka Technologies, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LSTA,"Lisata Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LSTR,"Landstar System, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LTBR,Lightbridge Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LTGO,"Latigo Biotherapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LTGR,Long Table Growth Corp. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LTRN,Lantern Pharma Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LTRX,"Lantronix, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LUCD,Lucid Diagnostics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LUCY,"Innovative Eyewear, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LUNG,Pulmonx Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LVO,"LiveOne, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LWAY,"Lifeway Foods, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LWLG,"Lightwave Logic, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LXEO,"Lexeo Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LXRX,"Lexicon Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LYEL,"Lyell Immunopharma, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LYFT,"Lyft, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LYTS,LSI Industries Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LZ,"LegalZoom.com, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
LZMH,LZ Technology Holdings Limited - Class B Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAAS,Maase Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAKO,Mako Mining Corp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAMA,"Mama's Creations, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAMO,Massimo Group - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MANH,"Manhattan Associates, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MARA,"MARA Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MASK,3 E Network Technology Group Ltd - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MASS,908 Devices Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAT,"Mattel, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MATH,Metalpha Technology Holding Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MATW,Matthews International Corporation - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAYS,"J. W. Mays, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MAZE,"Maze Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MB,MasterBeef Group - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBAI,Check-Cap Ltd. - Ordinary Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBBC,"Marathon Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBIN,Merchants Bancorp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBLY,Mobileye Global Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBOT,Microbot Medical Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBRX,"Moleculin Biotech, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBUU,"Malibu Boats, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBVI,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBWM,Mercantile Bank Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MBX,"MBX Biosciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCAH,Mountain Crest Acquisition 6 Corp. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCBS,"MetroCity Bankshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCHB,Mechanics Bancorp - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCHX,"Marchex, Inc. - Class B Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCRB,"Seres Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCRI,"Monarch Casino & Resort, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MCTA,Charming Medical Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDAI,"Spectral AI, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDB,"MongoDB, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDBH,"MDB Capital Holdings, LLC - Class A common",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDLN,Medline Inc. - Class A common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDRR,"Medalist Diversified, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDWD,MediWound Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MDXG,"MiMedx Group, Inc - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MEDP,"Medpace Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MEGL,Magic Empire Global Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MELI,"MercadoLibre, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MENS,Jyong Biotech Ltd. - Ordinary shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MEOH,Methanex Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
METC,"Ramaco Resources, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
METCB,"Ramaco Resources, Inc. - Class B Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MF,MindForge Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MFI,mF International Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MFIN,Medallion Financial Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MFP,"Midera Food Processing, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGEE,MGE Energy Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGIH,Millennium Group International Holdings Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGNI,"Magnite, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGNX,"MacroGenics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGPI,"MGP Ingredients, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGRC,McGrath RentCorp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGRT,Mega Fortune Company Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGTX,MeiraGTx Holdings plc - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGX,"Metagenomi Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MGYR,"Magyar Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MIDD,The Middleby Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MIMI,Mint Incorporation Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MIND,"MIND Technology, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MIRM,"Mirum Pharmaceuticals, Inc. - common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MIST,Milestone Pharmaceuticals Inc. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MITK,"Mitek Systems, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MKDW,MKDWELL Tech Inc. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MKTW,"MarketWise, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MKTX,"MarketAxess Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MKZR,"MacKenzie Realty Capital, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLAB,"Mesa Laboratories, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLCI,Mount Logan Capital Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLEC,Moolec Science SA - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLGO,"MicroAlgo, Inc. - Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLKN,"MillerKnoll, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
MLTX,MoonLake Immunotherapeutics - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
